usuario,texto,entidade_mencionada
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,etarismo é outra forma de preconceito que devemos combater,Preconceito
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,etarismo é outra forma de preconceito que devemos combater,Forma
8b928f09-aedb-4ce1-a365-4d56a0839c50,me identifiquei muito com as falas na mesa redonda sobre as mulheres evitarem 'sentar na mesa',Mulheres
8b928f09-aedb-4ce1-a365-4d56a0839c50,me identifiquei muito com as falas na mesa redonda sobre as mulheres evitarem 'sentar na mesa',Compreensao
8b928f09-aedb-4ce1-a365-4d56a0839c50,me identifiquei muito com as falas na mesa redonda sobre as mulheres evitarem 'sentar na mesa',Mesa
8b928f09-aedb-4ce1-a365-4d56a0839c50,me senti desafiada a buscar locais de mais destaque,Organizacao
8b928f09-aedb-4ce1-a365-4d56a0839c50,me senti desafiada a buscar locais de mais destaque,Area
2b305129-cc14-4538-8075-78b26f65f34f,lindo encerramento para um evento excelente,Encerramento
2b305129-cc14-4538-8075-78b26f65f34f,a experiência do wit nessa csbc foi encantadora,Experiencia
2b305129-cc14-4538-8075-78b26f65f34f,ano que vem estarei assistindo a wit de novo,Novo
d6141d77-fd57-499c-8ca3-ae4f364773f7,"otimos temas,",Organizacao
d6141d77-fd57-499c-8ca3-ae4f364773f7,um evento muito importante no cenário da computação,Computacao
d6141d77-fd57-499c-8ca3-ae4f364773f7,um evento muito importante no cenário da computação,Organizacao
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,ótima palestra,Palestra
4a257948-6c61-4d69-b2bf-45561ca9dc96,ameeeei os brindes,Ameeeei
4a257948-6c61-4d69-b2bf-45561ca9dc96,ameeeei os brindes,Sessao
4a257948-6c61-4d69-b2bf-45561ca9dc96,a camisa,Camisa
4a257948-6c61-4d69-b2bf-45561ca9dc96,muito bom ter representatividade no mercado de trabalho gostei,Representatividade
4a257948-6c61-4d69-b2bf-45561ca9dc96,muito bom ter representatividade no mercado de trabalho gostei,Mercado
4a257948-6c61-4d69-b2bf-45561ca9dc96,muito bom ter representatividade no mercado de trabalho gostei,Trabalhos
a2172412-8829-44fe-a1bb-c21eb82571aa,é incrível ver a representatividade que o wit trás nesse evento,Representatividade
d6141d77-fd57-499c-8ca3-ae4f364773f7,"se hoje a computação é mais humana, mais ética",Computacao
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei a sessão 6 de trabalhos rsrs foi a minha,Sessao
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei a sessão 6 de trabalhos rsrs foi a minha,Trabalhos
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei a sessão 6 de trabalhos rsrs foi a minha,Rsrs
d6141d77-fd57-499c-8ca3-ae4f364773f7,a gameficação foi muito legal,Gameficacao
cd5e94b1-51c2-4147-a20b-9e1345a0adad,também gostei demais da rosa de conversa da engen,Conversa
cd5e94b1-51c2-4147-a20b-9e1345a0adad,também gostei demais da rosa de conversa da engen,Organizacao
cd5e94b1-51c2-4147-a20b-9e1345a0adad,também gostei demais da rosa de conversa da engen,Rosa
1c7000ea-e558-4ef4-93d8-2c018ec84123,muito bons os projetos dessa sessão 💕,Projetos
1c7000ea-e558-4ef4-93d8-2c018ec84123,muito bons os projetos dessa sessão 💕,Sessao
b787555f-cd18-4a0b-9e20-493282185ddd,com certeza utilizarei os conhecimentos aprendidos aqui nos meus projetos,Projetos
b787555f-cd18-4a0b-9e20-493282185ddd,com certeza utilizarei os conhecimentos aprendidos aqui nos meus projetos,Conhecimento
b787555f-cd18-4a0b-9e20-493282185ddd,esperando por mais apresentações como essas,Palestra
fe69c798-5373-4255-831b-9a1ce468c5d6,esta finalizado as apresentações de artigos aprovados na sala ipioca que com certeza todos presentes vão sair inspirados,Organizacao
fe69c798-5373-4255-831b-9a1ce468c5d6,esta finalizado as apresentações de artigos aprovados na sala ipioca que com certeza todos presentes vão sair inspirados,Palestra
fe69c798-5373-4255-831b-9a1ce468c5d6,esta finalizado as apresentações de artigos aprovados na sala ipioca que com certeza todos presentes vão sair inspirados,Encerramento
fe69c798-5373-4255-831b-9a1ce468c5d6,esta finalizado as apresentações de artigos aprovados na sala ipioca que com certeza todos presentes vão sair inspirados,Artigos
89eaea42-ce76-461e-b7cf-fb1de9db9e79,"palestra significativa, parabéns",Palestra
575e397c-e7d3-4587-9a09-46e3df1ccdf4,o evento já está deixando saudades❤️,Saudades
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,queria comprar o lenço das meninas digitais,Mulheres
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,queria comprar o lenço das meninas digitais,Organizacao
8a9fc84a-4a91-46ee-b112-e39d627e2abd,ótimas trabalhos nas sessões técnicas,Trabalhos
8a9fc84a-4a91-46ee-b112-e39d627e2abd,ótimas trabalhos nas sessões técnicas,Sessoes
c8194828-4572-4490-92ca-12b49d139fba,adorei os copos de brinde,Copos
c8194828-4572-4490-92ca-12b49d139fba,adorei os copos de brinde,Sessao
c8194828-4572-4490-92ca-12b49d139fba,palestras muito boas,Palestra
c8194828-4572-4490-92ca-12b49d139fba,"incrivel quantos projetos tem, muito bom ver tanta variedade",Variedade
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,poder conhecer um pouco o que as empresas fazem ou até mesmo o do if mostrando os projetos da escola,Aprendizado
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,poder conhecer um pouco o que as empresas fazem ou até mesmo o do if mostrando os projetos da escola,Empresas
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,poder conhecer um pouco o que as empresas fazem ou até mesmo o do if mostrando os projetos da escola,Projetos
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito bom a organização do evento,Organizacao
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,o coffe break gratuito,Organizacao
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,estou gostando bastante do meu primeiro congresso,Congresso
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito bom a organização do evento,Organizacao
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,estou gostando bastante do evento do congresso,Congresso
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito boa a organização do evento,Organizacao
d6141d77-fd57-499c-8ca3-ae4f364773f7,quero mais games nos eventos,Eventos
c8194828-4572-4490-92ca-12b49d139fba,adorei a mesa redonda,Mesa
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,animada pra apresentar jaja,Organizacao
fcf388a5-374c-4162-9e8a-44339d70be4a,"amei, todos os dias tiveram uma ótima programação",Programacao
fcf388a5-374c-4162-9e8a-44339d70be4a,"amei, todos os dias tiveram uma ótima programação",Organizacao
8e1a9311-52fe-4567-8c58-70f0e2281925,último dia fechando com chave de ouro,Ouro
8e1a9311-52fe-4567-8c58-70f0e2281925,último dia fechando com chave de ouro,Chave
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,ótima palestra,Palestra
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,o wit é uma experiência incrível,Experiencia
34191d68-5e12-4c00-aa49-d5df3fba23d2,que experiência,Experiencia
03a65761-df50-4a1d-b247-f846bd21c48e,mudou minha vida,Vida
934ac1e9-8a9e-4865-977f-b22e4bbce84e,parabéns a organização,Organizacao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,adorei a inclusão do app este ano,Aplicativo
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,adorei a inclusão do app este ano,Inclusao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,já quero em todos os eventos,Eventos
fe69c798-5373-4255-831b-9a1ce468c5d6,finalizei minha participação no wit,Inclusao
fe69c798-5373-4255-831b-9a1ce468c5d6,foi uma experiência incrível 🫶🏻,Experiencia
c01cfc13-c80c-4c86-872a-da81361b3339,não vejo a hora do próximo,Momento
c55ff755-bd00-4af8-b6ed-ed43007446b3,daqui a pouco tem a apresentação do nosso artigo 🤞,Palestra
c55ff755-bd00-4af8-b6ed-ed43007446b3,daqui a pouco tem a apresentação do nosso artigo 🤞,Artigos
c55ff755-bd00-4af8-b6ed-ed43007446b3,dia lindo em maceió,Organizacao
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,"parabéns, pessoal",Organizacao
0420c57a-0aa8-45b1-9166-f455c0711707,amei ganhar o chocolate,Chocolate
0420c57a-0aa8-45b1-9166-f455c0711707,a melhor gamificação do csbc,Gamificacao
0420c57a-0aa8-45b1-9166-f455c0711707,amei os brindesss,Sessao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,xonada nos brindes deste ano 😍😍😍,Sessao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,ansiosa para as proximas edicões,Engie
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,ansiosa para as proximas edicões,Organizacao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"lindo o lenço das meninas digitais, pena que não está mais a venda",Mulheres
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"lindo o lenço das meninas digitais, pena que não está mais a venda",Troca
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"lindo o lenço das meninas digitais, pena que não está mais a venda",Organizacao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"lindo o lenço das meninas digitais, pena que não está mais a venda",Pena
88254066-58d3-4049-ac9d-5b393c178080,incrível a ideia do aplicativo,Ideia
88254066-58d3-4049-ac9d-5b393c178080,incrível a ideia do aplicativo,Aplicativo
88254066-58d3-4049-ac9d-5b393c178080,ajudou muito na minha organização,Organizacao
35243cd2-0a35-403a-8ba7-cb6a6da282d7,"temática relevante, gostei",Organizacao
f9636527-826e-4f58-ad16-a9ca1a36b7ef,o bittom mais lindoooo,Bittom
7ab458bd-970a-40e5-9525-ee10be806901,maravilha de momento,Momento
7ab458bd-970a-40e5-9525-ee10be806901,maravilha de momento,Rafaela
7ab458bd-970a-40e5-9525-ee10be806901,amei a palestra,Palestra
35243cd2-0a35-403a-8ba7-cb6a6da282d7,de boa compreensão,Compreensao
89eaea42-ce76-461e-b7cf-fb1de9db9e79,parabéns pela organização,Organizacao
4d59d2bb-694c-4bf2-b444-3b4b967095f1,palestras incríveis,Palestra
c713c63b-4cef-4df5-8b95-372a1fabe5fa,a cláudia é extremamente fofa,Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,sessão de artigos hije de manhã foi muito boa,Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,sessão de artigos hije de manhã foi muito boa,Manha
97b78585-66fb-4308-ac17-5dec3ad981db,sessão de artigos hije de manhã foi muito boa,Sessao
97b78585-66fb-4308-ac17-5dec3ad981db,sessão de artigos hije de manhã foi muito boa,Artigos
97b78585-66fb-4308-ac17-5dec3ad981db,adorei todos os artigos,Artigos
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"amei a sessão técnica da manhã, vários artigos ótimos",Manha
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"amei a sessão técnica da manhã, vários artigos ótimos",Sessao
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"amei a sessão técnica da manhã, vários artigos ótimos",Artigos
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"a organização do wit está de parabéns, está tudo incrível",Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,"estou adorando conhecer novos projetos de todo o brasil, não sabia da imensidão disso tudo",Brasil
97b78585-66fb-4308-ac17-5dec3ad981db,"estou adorando conhecer novos projetos de todo o brasil, não sabia da imensidão disso tudo",Projetos
97b78585-66fb-4308-ac17-5dec3ad981db,"estou adorando conhecer novos projetos de todo o brasil, não sabia da imensidão disso tudo",Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,amei a mesa redonda,Mesa
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã",Momento
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã",Projetos
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã",Sessao
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã",Manha
97b78585-66fb-4308-ac17-5dec3ad981db,amei a gameficação do wit,Gameficacao
97b78585-66fb-4308-ac17-5dec3ad981db,nunca tinha participado antes desse tipo de evento,Organizacao
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"parabéns para a equipe responsável pela arte do wit nesse ano, está maravilhosa",Animacao
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"parabéns para a equipe responsável pela arte do wit nesse ano, está maravilhosa",Equipe
97b78585-66fb-4308-ac17-5dec3ad981db,eu só consigo pensar no quão gratificante é estar aqui,Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,viemos juntas de brasília para maceió,Brasil
97b78585-66fb-4308-ac17-5dec3ad981db,viemos juntas de brasília para maceió,Organizacao
97b78585-66fb-4308-ac17-5dec3ad981db,essa edição do csbc ficará marcada,Engie
fcf388a5-374c-4162-9e8a-44339d70be4a,parabéns à jbcs,Jbcs
fcf388a5-374c-4162-9e8a-44339d70be4a,mulheres inspiradoras #wit2025,Mulheres
fcf388a5-374c-4162-9e8a-44339d70be4a,amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o brasil,Mulheres
fcf388a5-374c-4162-9e8a-44339d70be4a,amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o brasil,Brasil
fcf388a5-374c-4162-9e8a-44339d70be4a,amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o brasil,Projetos
fcf388a5-374c-4162-9e8a-44339d70be4a,amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o brasil,Tecnologia
3f3583d6-1037-423a-9a58-0b27ea89d428,os brindes da gamificação são ótimos,Gamificacao
3f3583d6-1037-423a-9a58-0b27ea89d428,os brindes da gamificação são ótimos,Sessao
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,meninas digitais arrasaram,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,que relato impactante,Artigos
b787555f-cd18-4a0b-9e20-493282185ddd,isso sim é perseverança,Perseveranca
b787555f-cd18-4a0b-9e20-493282185ddd,força,Organizacao
b787555f-cd18-4a0b-9e20-493282185ddd,a força de uma mulher,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,a força de uma mulher,Organizacao
b787555f-cd18-4a0b-9e20-493282185ddd,"forte, que superação",Superacao
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,importantíssimo escutar tudo que essas mulheres tem a dizer,Mulheres
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,assistir as palestras só reforçam o quanto necessitamos de rede de apoio,Apoio
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,assistir as palestras só reforçam o quanto necessitamos de rede de apoio,Palestra
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,assistir as palestras só reforçam o quanto necessitamos de rede de apoio,Organizacao
b787555f-cd18-4a0b-9e20-493282185ddd,o estudo sempre abrindo portas para as pessoas,Abertura
b787555f-cd18-4a0b-9e20-493282185ddd,o estudo sempre abrindo portas para as pessoas,Organizacao
b787555f-cd18-4a0b-9e20-493282185ddd,o estudo sempre abrindo portas para as pessoas,Pesquisa
b26c0a2d-f5a9-4708-a4ec-8603756202d8,que pena que está acabando,Pena
b26c0a2d-f5a9-4708-a4ec-8603756202d8,foi tudo feito com excelência,Carreira
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,em 2027 todas vão virar cunhantã digital,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,infelizmente a área de tecnologia ainda não é tão aberta para a diversidade,Diversidade
b787555f-cd18-4a0b-9e20-493282185ddd,infelizmente a área de tecnologia ainda não é tão aberta para a diversidade,Tecnologia
b787555f-cd18-4a0b-9e20-493282185ddd,infelizmente a área de tecnologia ainda não é tão aberta para a diversidade,Area
b787555f-cd18-4a0b-9e20-493282185ddd,mesa redonda com mulheres impressionantes,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,mesa redonda com mulheres impressionantes,Mesa
b787555f-cd18-4a0b-9e20-493282185ddd,parabéns de verdade,Fato
b787555f-cd18-4a0b-9e20-493282185ddd,"maternidade, emprego, relacionamento familiar",Engajamento
b787555f-cd18-4a0b-9e20-493282185ddd,"maternidade, emprego, relacionamento familiar",Maternidade
b787555f-cd18-4a0b-9e20-493282185ddd,"maternidade, emprego, relacionamento familiar",Trabalhos
b787555f-cd18-4a0b-9e20-493282185ddd,ainda serem pesquisadoras,Pesquisa
b787555f-cd18-4a0b-9e20-493282185ddd,ser mulher não é fácil,Mulheres
4e2209fc-edba-463c-87a8-cb990ff36067,"foi uma palestra bem legal, só o ar condicionado tava bem frio",Palestra
4e2209fc-edba-463c-87a8-cb990ff36067,"foi uma palestra bem legal, só o ar condicionado tava bem frio",Frio
4e2209fc-edba-463c-87a8-cb990ff36067,muitas pessoas na palestra fez com tivesse mais imersão,Palestra
4e2209fc-edba-463c-87a8-cb990ff36067,muitas pessoas na palestra fez com tivesse mais imersão,Organizacao
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,encerramento com foco total,Encerramento
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,encerramento com foco total,Foco
c04b5ba6-0939-443f-93db-54b15820e804,muito legal a diversidade na mesa redonda,Diversidade
c04b5ba6-0939-443f-93db-54b15820e804,muito legal a diversidade na mesa redonda,Mesa
c04b5ba6-0939-443f-93db-54b15820e804,inspirador ouvir esses relatos de mulheres tão fortes,Mulheres
c04b5ba6-0939-443f-93db-54b15820e804,inspirador ouvir esses relatos de mulheres tão fortes,Artigos
c01cfc13-c80c-4c86-872a-da81361b3339,"mesa redonda trouxe muitos relatos fortes das mulheres, me identifiquei muito",Mulheres
c01cfc13-c80c-4c86-872a-da81361b3339,"mesa redonda trouxe muitos relatos fortes das mulheres, me identifiquei muito",Artigos
c01cfc13-c80c-4c86-872a-da81361b3339,"mesa redonda trouxe muitos relatos fortes das mulheres, me identifiquei muito",Mesa
b787555f-cd18-4a0b-9e20-493282185ddd,que mesa maravilhoso,Mesa
b787555f-cd18-4a0b-9e20-493282185ddd,"""eu precisava ser maior para mim"" levarei muito do que ouvi hoje para vida",Vida
8ac171ff-ae8c-4709-899e-93e23ba84729,"é muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",Mulheres
8ac171ff-ae8c-4709-899e-93e23ba84729,"é muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",Organizacao
8ac171ff-ae8c-4709-899e-93e23ba84729,"é muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",Artigos
8ac171ff-ae8c-4709-899e-93e23ba84729,"é muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",Sozinhas
b787555f-cd18-4a0b-9e20-493282185ddd,"""antes de ser um bom profissional, seja um bom ser humano"" 
sem palavras para essas mulheres",Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,"""antes de ser um bom profissional, seja um bom ser humano"" 
sem palavras para essas mulheres",Carreira
b787555f-cd18-4a0b-9e20-493282185ddd,"""antes de ser um bom profissional, seja um bom ser humano"" 
sem palavras para essas mulheres",Linguagem
b787555f-cd18-4a0b-9e20-493282185ddd,"""antes de ser um bom profissional, seja um bom ser humano"" 
sem palavras para essas mulheres",Organizacao
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,uhuuuuuu,Diaaaa
a2b933ed-8f43-4354-aa77-459b765af699,mulheres inspiradoras,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,"projetos interessantes, do tipo que servem de exemplo para que mais pessoas possam por em prática",Palestra
